,state,text,lat,lon,followers,favorites,friends,statuses_count,compound,pos,neg
983,Florida,RT @TheDCLBlog: Wanted to pass along (even though it is obvious now) that I heard back from @DisneyCruise - The Dream will be sailing as sc…,28.129715714285737,-81.95616530612247,66,193,141,6685,,,
984,Florida,WOW! Really?!?!? I’d take Doug Shows and Tony Greene over him ANYDAY! https://t.co/3TxoaTCHwU,28.129715714285737,-81.95616530612247,552,7952,1657,12374,,,
985,Florida,RT @troytheblackguy: 21 ain't even a savage anymore,28.129715714285737,-81.95616530612247,338,4455,285,6081,,,
986,Florida,"Thank you Janet Martinez Ramos for taking some amazing pictures, Joshua Pearson for the face painting and Daniel... https://t.co/vVxsVoAL28",28.129715714285737,-81.95616530612247,895,2363,660,2751,,,
987,Florida,?? https://t.co/6YD1LBAJf7,28.129715714285737,-81.95616530612247,4,0,88,1,,,
988,Florida,i'm such a troll,28.129715714285737,-81.95616530612247,919,422,355,5107,,,
989,Florida,RT @HaasGrace: @abbeyhaas95 Tru lol https://t.co/A7JDo4jI1p,28.129715714285737,-81.95616530612247,234,2276,218,1188,,,
990,Florida,"Google and Facebook spread conspiracies, dangerous misinformation in wake of Las Vegas shooting https://t.co/58R6EODdjz",28.129715714285737,-81.95616530612247,4821,119,4478,11319,,,
991,Florida,For sure!! Waiting for fucking  #MAGA to happen! https://t.co/q1eYoe2HBF,28.129715714285737,-81.95616530612247,95,8432,73,1872,,,
992,Florida,I got a bottle to make margaritas &amp; some sushi so you bet your ass i’m about to get over what made me so bleh today,28.129715714285737,-81.95616530612247,264,793,198,2234,,,
993,Florida,I entered the @KlipschAudio War for the Planet of the Apes Sweepstakes! Enter: (enter bitly) #WPOTA #klipschaudio https://t.co/tnrqUHppuV,28.129715714285737,-81.95616530612247,4235,497,4992,28459,,,
994,Florida,"RT @scuzznas: Woke up to the heartbreaking news from Las Vegas, my thoughts and prayers are with the families and victims that were tragica…",28.129715714285737,-81.95616530612247,139,674,121,613,,,
995,Florida,Can't you all feel the energies?! So very powerful and beautiful. https://t.co/WEQQHuIbvI,28.129715714285737,-81.95616530612247,130,8075,167,2245,,,
996,Georgia,@chris_pilgrim @GaryGoldrugbyiq Appreciate that Chris. Would be happy to chat anytime.,33.03935294736842,-83.70354842105262,23554,19776,536,15426,,,
997,Georgia,"RT @black_rayne: New #breeditraw is HERE! @RomeoStJames82 @GioTheDancer194 @Neon_d3mon star in ""Between Lovers 2: A Butt To Fuck"" @ https:/…",33.03935294736842,-83.70354842105262,7851,231005,2666,206164,,,
998,Georgia,Knowing that niggas know they 10 minutes away from Hamsterdam is bout to have clayco/fayette police on even more bullshit.,33.03935294736842,-83.70354842105262,953,27005,492,47176,,,
999,Georgia,RT @simonee0_0: Last Hoco ? #Hoco2K17 https://t.co/xOgfJIViKj,33.03935294736842,-83.70354842105262,1250,23894,565,88303,,,
1000,Georgia,So in love with this wall trim. There may be a project brewing! @ Meritage Homes Arlington Cir https://t.co/YPPAoNdB0i,33.03935294736842,-83.70354842105262,107,1,372,1913,,,
1001,Georgia,YAMETE https://t.co/Hnjgb8LVn2,33.03935294736842,-83.70354842105262,695,2674,1464,57607,,,
1002,Georgia,"RT @HughAcheson: My suggestion is this: turn off the news, donate money to a worthy cause in memory of a shitty day, and crank up Tom Petty.",33.03935294736842,-83.70354842105262,170,3721,183,6284,,,
1003,Georgia,https://t.co/26CVXtykas,33.03935294736842,-83.70354842105262,183,399,615,1174,,,
1004,Georgia,@Echo7Solo @TASKvsTheWorld That's what I meant. I'm waiting for this to blow up big here. It's stating to. Usually… https://t.co/EiSkdT5t7L,33.03935294736842,-83.70354842105262,741,31924,2180,17833,,,
1005,Georgia,RT @gucci1017: It's #Woptober brrr!,33.03935294736842,-83.70354842105262,36,491,154,273,,,
1006,Georgia,"RT @HavenReedCreek: In honor of Breast Cancer Awareness Month and all those that have been affected by it, join us in wearing pink on Thurs…",33.03935294736842,-83.70354842105262,38,512,90,93,,,
1007,Georgia,christopher told me he was proud of me and i started crying i love him,33.03935294736842,-83.70354842105262,395,12556,504,13007,,,
1008,Georgia,Ready for tomorrow ?,33.03935294736842,-83.70354842105262,4284,13783,2143,131313,,,
1009,Georgia,I'm sorry. I'm not tucking my shirt in bruh,33.03935294736842,-83.70354842105262,1396,218,724,3452,,,
1010,Georgia,@Het32000 @DonHeebenhof @soldier2cop @POTUS @BruceDeVesa @southerngirl151 @DoubleT28425154 @ColoradoGirl2A… https://t.co/JwU5CQ3hPu,33.03935294736842,-83.70354842105262,3397,11602,4989,9974,,,
1011,Georgia,@ChelsaMessinger Amen to that,33.03935294736842,-83.70354842105262,233,2588,1154,16961,,,
1012,Georgia,"RT @FootballUGA: Clocked in ?

#ATD / #KeepChopping https://t.co/V0arWMtEmm",33.03935294736842,-83.70354842105262,1393,39206,351,20209,,,
1013,Georgia,RT @960theref: Coach Smart: “It’s a 100 yard race and we’re at 40 yards. Nobody talks about who won the first 50 yards.” #UGA,33.03935294736842,-83.70354842105262,227,298,706,2540,,,
1014,Georgia,"RT @lonerurouni187: 02/31 Futaba in cat hoody thingy #Inktober 
&gt;No idea what to draw
&gt;Draw Futaba https://t.co/0VNyNcAVRt",33.03935294736842,-83.70354842105262,75,138754,612,8338,,,
1015,Georgia,https://t.co/IR7YlxXlW7,33.03935294736842,-83.70354842105262,217,142,379,2730,,,
1016,Georgia,y’all always assuming sum shit,33.03935294736842,-83.70354842105262,489,470,151,3731,,,
1017,Georgia,RT @21savage: #PrayForLasVegas,33.03935294736842,-83.70354842105262,142,187,174,312,,,
1018,Georgia,RT @Isc_seudi: @Pidou_75 il a pas tord??,33.03935294736842,-83.70354842105262,623,9969,361,41540,,,
1019,Georgia,https://t.co/pWV4oUqksT,33.03935294736842,-83.70354842105262,104,78,39,123,,,
1020,Georgia,RT @Makkaayyllaaa: Can't wait to see my favs this weekend ? @AddieMallett &amp; @zbiancarelli3,33.03935294736842,-83.70354842105262,687,10457,898,3612,,,
1021,Georgia,"RT @wsbtv: ICYMI -- Legislation to reduce penalties for possession of less than 1 oz. of marijuana passes unanimously, 15-0 https://t.co/vm…",33.03935294736842,-83.70354842105262,190,2295,495,7872,,,
1022,Georgia,RT @grapadora11: our god has spoken https://t.co/1zvK9llihr,33.03935294736842,-83.70354842105262,507,34817,334,17341,,,
1023,Georgia,RT @EricTheWriter: @xoxoxMinnie And that's no excuse for the behavior at all. I've just noticed how boys are raised and taught from OTHER M…,33.03935294736842,-83.70354842105262,2679,89633,5003,63255,,,
1024,Georgia,Think about the last concert you went to...this literally could have happened there...gun control is necessary.,33.03935294736842,-83.70354842105262,97,943,109,412,,,
1025,Georgia,@TheBloodShow  https://t.co/n3xSt5ik9e,33.03935294736842,-83.70354842105262,4917,4184,4645,154229,,,
1026,Georgia,"RT @TableFountainPs: Members Get Perks!
https://t.co/IcPiK75msG Members-only Pricing + So much more! #Tabletop #Fountains + #Home #Decor #W…",33.03935294736842,-83.70354842105262,701,47245,65,47235,,,
1027,Georgia,@YukiRadar @MMA_postfight @HollyHolm @danawhite @ufc announce the fight pls! Its going to be awesome!! Im going to… https://t.co/ij5fkokTvy,33.03935294736842,-83.70354842105262,2206,68605,1934,60954,,,
1028,Georgia,@demassie2 Ignorant,33.03935294736842,-83.70354842105262,355,1410,395,1779,,,
1029,Georgia,RT @actionhankbeard: Day 2: Tweeter #inktober https://t.co/XNfI3Eoqin,33.03935294736842,-83.70354842105262,3310,7185,664,88918,,,
1030,Georgia,"RT @TripLee: Spurgeon: ""We have suffered bereavement after bereavement, but we are going to the land of the immortal where graves do not ex…",33.03935294736842,-83.70354842105262,82,885,116,1826,,,
1031,Georgia,RT @chrismelberger: this vegas shooting is horrific. the people outside donating blood only several hours after it happened are heroes.,33.03935294736842,-83.70354842105262,436,41946,606,33680,,,
1032,Georgia,RT @6Iackk: long car rides with good music &gt;&gt;&gt;,33.03935294736842,-83.70354842105262,778,9738,455,43985,,,
1033,Georgia,"@KieranOPoole @BanzaBunny For what its worth, I was just saying on Disco that I find you incredibly stoic and I'm h… https://t.co/JF1ZunT3Jm",33.03935294736842,-83.70354842105262,2166,24354,437,58544,,,
1034,Georgia,Liberals can't even do the math https://t.co/JMg0VxH4WZ,33.03935294736842,-83.70354842105262,142,7559,168,5521,,,
1035,Georgia,Here's a really unattractive video of me laughing at one of @emilykbaca dad jokes https://t.co/pEsUCtHDzl,33.03935294736842,-83.70354842105262,531,1690,551,1482,,,
1036,Georgia,RT @GTToddStansbury: .@GTJoshPastner made the long journey across the street to talk with @NBATV staff this morning. Opportunities are endl…,33.03935294736842,-83.70354842105262,407,107,467,6868,,,
1037,Georgia,"RT @Ctr4CHR: Poppies: Women, War, Peace tells stories of women surviving through conflict &amp; fighting for peace around the world: https://t.…",33.03935294736842,-83.70354842105262,767,91739,1010,29435,,,
1038,Georgia,Ima dawg &amp; I keep that dawg food,33.03935294736842,-83.70354842105262,84,280,95,6934,,,
1039,Georgia,RT @ChicagoTiger10: @PrisonPlanet Stephen paddock is the roomate.  4chan saying he was a radical lefty,33.03935294736842,-83.70354842105262,508,19666,2392,47538,,,
1040,Georgia,@allelaflare Started at 7:11,33.03935294736842,-83.70354842105262,1663,7354,1138,70952,,,
1041,Georgia,RT @RealTalkKim: When you come out of the fire you won't even smell like smoke ???,33.03935294736842,-83.70354842105262,296,694,684,2033,,,
1042,Georgia,https://t.co/AAFShGAVip,33.03935294736842,-83.70354842105262,517,135,548,781,,,
1043,Georgia,@ajc who thought that was going to be a great tweet?,33.03935294736842,-83.70354842105262,476,11272,1511,19907,,,
1044,Georgia,I just want some mashed potatoes and gravy and my stomach rubbed.,33.03935294736842,-83.70354842105262,677,5277,627,15549,,,
1045,Georgia,I Been Numb To My Feelings ...Feelings Don't Really Last ??????????,33.03935294736842,-83.70354842105262,977,1466,381,1297,,,
1046,Georgia,Is SUCCESS A STRAIGHT LINE? In Reality it takes FOCUS.. Do You Have FOCUS? https://t.co/KAfAM24xsC https://t.co/2hmzSvJhPV,33.03935294736842,-83.70354842105262,3650,22,4750,33709,,,
1047,Hawaii,"???????????????
??????????????
???????????",20.98285109489052,-154.9745058394161,301,0,1988,241,,,
1048,Hawaii,What if jail was supposed to be actually pronounced as hail/hell. Yknow how people pronounce J’s like that? It would make a lot of sense.,20.98285109489052,-154.9745058394161,322,5002,183,6569,,,
1049,Hawaii,Is this real life? https://t.co/KKP8M2Ec94,20.98285109489052,-154.9745058394161,4990,1792,3448,1617,,,
1050,Hawaii,RT MandypWarren: 6 weeks and 18 sessions later  ? https://t.co/oecp3kkyBU,20.98285109489052,-154.9745058394161,1155,0,863,28819,,,
1051,Hawaii,"RT @ChooseToBFree: You’re sick @HillaryClinton
Politicizing #LasVegas within hours; don’t even know the facts while demonizing NRA for your…",20.98285109489052,-154.9745058394161,699,38517,565,12794,,,
1052,Hawaii,RT @jrivera64: @ABC @PressSec  https://t.co/lvrC2oPfnS,20.98285109489052,-154.9745058394161,117,19352,229,6963,,,
1053,Hawaii,RT @KingKennySlay: Mixtape ? coming soon November 2020.  This is for my future ex girlfriend. Let me know what you… https://t.co/mqLPJ5ZZnL,20.98285109489052,-154.9745058394161,1866,85306,1145,75562,,,
1054,Hawaii,"They had creampuffs in the cafe today, is cute https://t.co/gteQlpqiGp",20.98285109489052,-154.9745058394161,385,197794,701,123212,,,
1055,Hawaii,@laissoaresb1 Kkkkkkkk vai se fuder,20.98285109489052,-154.9745058394161,746,3216,216,11413,,,
1056,Hawaii,RT @NohNaUri: Just a reminder ^^ RT’s count as a vote! #NOMINATEBAP #MTVEMA ? https://t.co/QFOaUUekRA,20.98285109489052,-154.9745058394161,130,676,112,6360,,,
1057,Hawaii,RT @KingKennySlay: THIS KPOP CHALLENGE IS IMPOSSIBLE WITH @JREKML https://t.co/btbeE5VdY6,20.98285109489052,-154.9745058394161,1866,85306,1145,75562,,,
1058,Hawaii,RT @KingKennySlay: WE SNEAKING IN THE YG BUILDING https://t.co/826nENnMGh,20.98285109489052,-154.9745058394161,1866,85306,1145,75562,,,
1059,Hawaii,"RT @ChooseToBFree: ??The claim reportedly states that gunman #StephenPaddock converted to Islam?’s
months before the attack.
#LasVegas?
htt…",20.98285109489052,-154.9745058394161,151343,27078,30342,263923,,,
1060,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,130,2884,307,4060,,,
1061,Hawaii,"RT @KingKennySlay: WE ABOUT TO SNEAK IN THE YG BUILDING AND DROP MY CHCKEN OFF FOR BLACKPINK JISOO @ItsJRE 
https://t.co/R5jBH3WbGD https:/…",20.98285109489052,-154.9745058394161,1866,85306,1145,75562,,,
1062,Hawaii,"meet my little peanut, Kiliohu K. Christian ????? https://t.co/dtKLgweknJ",20.98285109489052,-154.9745058394161,89,5852,197,9935,,,
1063,Hawaii,RT @Pachequinho021: E necessário substituir palavras por abraços ??,20.98285109489052,-154.9745058394161,555,1422,735,4915,,,
1064,Hawaii,Join the team https://t.co/6pstQUYstC,20.98285109489052,-154.9745058394161,201,1397,85,741,,,
1065,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,2695,3660,4980,1519,,,
1066,Hawaii,"@eaststandview Thank You, it’s a long trek from the islands",20.98285109489052,-154.9745058394161,684,5457,1294,24412,,,
1067,Hawaii,Taco Bell Mexican Chihuahua dog #Halloween https://t.co/Ao3nJhrEZ6,20.98285109489052,-154.9745058394161,1126,1770,156,2720,,,
1068,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,526,19183,663,16761,,,
1069,Hawaii,"RT @ChooseToBFree: You’re sick @HillaryClinton
Politicizing #LasVegas within hours; don’t even know the facts while demonizing NRA for your…",20.98285109489052,-154.9745058394161,560,739,512,24956,,,
1070,Hawaii,@citigirl555 @3lectric5heep @NFL @nbcsnl @maddow @GStephanopoulos @WhoopiGoldberg @JoyVBehar @andersoncooper @CNN… https://t.co/LkjVi9ehuE,20.98285109489052,-154.9745058394161,720,15651,1167,3075,,,
1071,Hawaii,"@Ukropo4kA I would not try to push it in Russia. Just in Germany, Poland, Estonia, Lithuania and Latvia. He will see it second hand.",20.98285109489052,-154.9745058394161,11413,5047,4145,99928,,,
1072,Hawaii,"RT @ChooseToBFree: ?Breaking
Woman told group of concert goers, “you’re all going to die tonight,” 45 minutes before shooting
#LasVegas
htt…",20.98285109489052,-154.9745058394161,4465,87051,4999,41509,,,
1073,Hawaii,I’m at a loss of words. So many prayers being sent to everyone affected. #LasVegasShootings,20.98285109489052,-154.9745058394161,327,29155,87,6296,,,
1074,Hawaii,@JoseHSG26 ??????,20.98285109489052,-154.9745058394161,150,242,172,583,,,
1075,Hawaii,@kaya_mockchew preach it sister????,20.98285109489052,-154.9745058394161,33,49,42,55,,,
1076,Hawaii,"RT @ChooseToBFree: ?Breaking
Woman told group of concert goers, “you’re all going to die tonight,” 45 minutes before shooting
#LasVegas
htt…",20.98285109489052,-154.9745058394161,6371,1591,6271,193187,,,
1077,Hawaii,"Brooks Maguire has a show on 10/04/2017 at 04:30 PM @ Cheeseburger In Parad... in Lahaina, HI https://t.co/TUXlFvKWsm #concert",20.98285109489052,-154.9745058394161,166,49,109,1426,,,
1078,Hawaii,RT @kaya_mockchew: Why are some of you so worried about what other people are doing with THEIR life?,20.98285109489052,-154.9745058394161,33,49,42,55,,,
1079,Hawaii,RT @YstkKageura: ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????…,20.98285109489052,-154.9745058394161,2183,109594,1229,91623,,,
1080,Hawaii,ANG INIT ?,20.98285109489052,-154.9745058394161,30,10,130,25,,,
1081,Hawaii,"Manu O K? Chick
Manu O K? • Gygis alba • White Tern
Honolulu • 'O'ahu • Hawai'i
Canon EOS 5Dsr •… https://t.co/GlFqE9j6pl",20.98285109489052,-154.9745058394161,141,629,514,698,,,
1082,Hawaii,@emmsokello Love This!,20.98285109489052,-154.9745058394161,34,190,214,137,,,
1083,Hawaii,I regret updating my iPhone it looks ugly,20.98285109489052,-154.9745058394161,23,934,71,242,,,
1084,Hawaii,"RT @ChooseToBFree: ?@realDonaldTrump @FEMA
@DeptofDefense @NHC_Atlantic
Mayor SABOTAGING Relief Efforts Out of HATE
4@POTUS
#PuertoRico
htt…",20.98285109489052,-154.9745058394161,26059,26327,16726,98880,,,
1085,Hawaii,"@CapehartJ @laureldavilacpa the same man who harassed Obama about Islamic Terrorism won't say 

Radical American Terrorist",20.98285109489052,-154.9745058394161,659,3532,1965,9114,,,
1086,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,1417,16599,1898,30627,,,
1087,Hawaii,RT @NohNaUri: [Giveaway] Like &amp; or follow @BAPHelpingHands @KHC041990 @2LoveBYG for my giveaway ?? I’ll be picking a random amount of winne…,20.98285109489052,-154.9745058394161,381,1519,256,9892,,,
1088,Hawaii,"RT @ChooseToBFree: ""Together, ?,??,?, whatever. You try &amp; help each other.""
?THESE are the true Americans at the #LasVegas concert!
https:/…",20.98285109489052,-154.9745058394161,256,13305,61,19482,,,
1089,Hawaii,Ain't nobody love you like I do.,20.98285109489052,-154.9745058394161,427,24552,356,10504,,,
1090,Hawaii,"@emmsokello Value Invests, Devalue Trashes #MotivationMonday",20.98285109489052,-154.9745058394161,34,190,214,137,,,
1091,Hawaii,"#soundtrack #reggae #metal #funk #musicsupervisor #hiphop #dancehall #rap #jazz ""Bomba Clot On Yayo"" Blue Turban... https://t.co/OKJnG1NVpS",20.98285109489052,-154.9745058394161,1404,33,513,98695,,,
1092,Hawaii,"RT @ChooseToBFree: You’re sick @HillaryClinton
Politicizing #LasVegas within hours; don’t even know the facts while demonizing NRA for your…",20.98285109489052,-154.9745058394161,1793,21077,2123,41280,,,
1093,Hawaii,RT @NohNaUri: If you make a donation to #BAPTown2 or to the current rice wreath donation projects from now to 10/18 I’ll enter u in another…,20.98285109489052,-154.9745058394161,381,1519,256,9892,,,
1094,Hawaii,RT @NohNaUri: Just a reminder ^^ RT’s count as a vote! #NOMINATEBAP #MTVEMA ? https://t.co/QFOaUUekRA,20.98285109489052,-154.9745058394161,316,2329,149,31562,,,
1095,Hawaii,RT @AlohaAmber15: Can it be Friday already or,20.98285109489052,-154.9745058394161,1300,10868,1656,8158,,,
1096,Hawaii,"RT @ChooseToBFree: ?Breaking
Woman told group of concert goers, “you’re all going to die tonight,” 45 minutes before shooting
#LasVegas
htt…",20.98285109489052,-154.9745058394161,1089,37826,2323,138465,,,
1097,Hawaii,RT @jlooki: People have no remorse the Las Vegas Shootings ain’t a joke. #LasvegasShootings https://t.co/7rAbl8mcg8,20.98285109489052,-154.9745058394161,152,4324,1453,2722,,,
1098,Hawaii,"We're #hiring! Read about our latest #job opening here: Nurse Manager, Home Health - Sign on Bonus - https://t.co/pWsry97NCc #Nursing",20.98285109489052,-154.9745058394161,411,0,291,23,,,
1099,Hawaii,"????????????????? ????????? 
Trump ?????????? https://t.co/RN2zhIg46w",20.98285109489052,-154.9745058394161,85,1975,237,1523,,,
1100,Hawaii,RT @HunkyBooty: For all my 2 Pump Chumps out there??? https://t.co/ZymAXvz48A,20.98285109489052,-154.9745058394161,177,1865,311,2773,,,
1101,Hawaii,"prageru: RT TheFakeNewts: prageru UCBerkeley Because they can't pass them without looking answers up, maybe? o_0",20.98285109489052,-154.9745058394161,4776,10413,4955,22683,,,
1102,Hawaii,prageru: Funny guy who went full realDonaldTrump derangement after the election. Seems to have kept him relevant t… https://t.co/srmD3mL9jI,20.98285109489052,-154.9745058394161,4776,10413,4955,22683,,,
1103,Hawaii,If this is what the Greatest Country in the World looks like today.... we need a reset button #PrayingforVegas #PrayForVegas #vegasshooting,20.98285109489052,-154.9745058394161,2642,29850,1495,10500,,,
1104,Hawaii,"prageru: RT psyninja92: Ioanna_Arcensis prageru Sure, don’t give exams ... also don’t give UCBerkeley accreditation of any sort.",20.98285109489052,-154.9745058394161,4776,10413,4955,22683,,,
1105,Hawaii,prageru: RT imoh9: mchastain81 prageru KemberleeKaye There is no secret recipe. Hard persistent work.  Pays off.,20.98285109489052,-154.9745058394161,4776,10413,4955,22683,,,
1106,Hawaii,"Bang, brows and lashes. Work in progress 1. Didn't realize how anal I would be with the eyebrows :B
--
#ewskill #a…… https://t.co/3ZpRNHB6Oe",20.98285109489052,-154.9745058394161,4,0,3,26,,,
1107,Hawaii,"#soundtrack #reggae #metal #funk #musicsupervisor #hiphop #dancehall #rap #jazz ""Bomba Clot On Yayo"" Blue Turban  https://t.co/VDdjGdSu8l",20.98285109489052,-154.9745058394161,1404,33,513,98695,,,
1108,Hawaii,@pvtjdxrn looking scandalous over there?,20.98285109489052,-154.9745058394161,128,2467,112,2943,,,
1109,Hawaii,@RaffleTrade #giveaway #slaughter,20.98285109489052,-154.9745058394161,3,24,18,35,,,
1110,Hawaii,RT @clams_wav: No comply laser flip/foot plant https://t.co/99oGIKwgh7,20.98285109489052,-154.9745058394161,4,6,40,3,,,
1111,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,560,739,512,24956,,,
1112,Hawaii,@freckkless_ @agueedaa_ @ale_pajaress @Silviapernias Un nuevo fan y lo sabes JAJAJAJ,20.98285109489052,-154.9745058394161,253,1506,308,2062,,,
1113,Hawaii,President Trump Meets with the Prime Minister Chan-o-Cha https://t.co/EoGUkgyGEo,20.98285109489052,-154.9745058394161,4776,10413,4955,22683,,,
1114,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,2956,57872,4610,14384,,,
1115,Hawaii,@JLarooo @waynelapierrejr @NRA @FriendsofNRA CRICKETS from the NRA.,20.98285109489052,-154.9745058394161,9,112,103,106,,,
1116,Hawaii,I love this weather ???,20.98285109489052,-154.9745058394161,176,1045,135,1593,,,
1117,Hawaii,"RT @SawaAzumi: ??????????????????????????????????????????????

?????????????????????????????????????????????????

https://t.co/al8nOpGSFk",20.98285109489052,-154.9745058394161,541,23234,385,8815,,,
1118,Hawaii,"RT @ChooseToBFree: This brave man was doing CPR when he was shot.?
#LasVegas??
#FirstResponders????ROCK
#RIP?
#MAGA??????????
https://t.co/…",20.98285109489052,-154.9745058394161,48524,46733,36269,88370,,,
1119,Hawaii,Why would the average citizen need a silencer? Isn't it by definition to escape detection? https://t.co/8PdxiAb8OO,20.98285109489052,-154.9745058394161,614,22641,947,23458,,,
1120,Hawaii,@emmsokello Wow True Stuff right here!,20.98285109489052,-154.9745058394161,34,190,214,137,,,
1121,Hawaii,"@fuckhuz @SHAYSWANHEDA @amrhitch GO FORTH AND PROSPER, YOU AMAZING COUPLE?????",20.98285109489052,-154.9745058394161,90,27301,59,984,,,
1122,Hawaii,RT @Raw_Alignment: Drop your fear. Drop your ego. Drop your insecurities. Realize your worth. Embrace your power. Recognize your capabiliti…,20.98285109489052,-154.9745058394161,53,9053,54,4442,,,
1123,Hawaii,https://t.co/PB4faqfXmM,20.98285109489052,-154.9745058394161,18,0,25,3527,,,
1124,Hawaii,"DRUDGE_REPORT: Expecting yoga mat, woman instead gets $400,000 in illegal drugs via mail... https://t.co/c7yUb5reWv",20.98285109489052,-154.9745058394161,4776,10413,4955,22683,,,
1125,Hawaii,@jacobsartorius @bruhitszach @HaydenSummerall COME TO HAWAII,20.98285109489052,-154.9745058394161,64,9454,261,2746,,,
1126,Hawaii,"RT @ChooseToBFree: You’re sick @HillaryClinton
Politicizing #LasVegas within hours; don’t even know the facts while demonizing NRA for your…",20.98285109489052,-154.9745058394161,241,3135,286,30905,,,
1127,Hawaii,@hihaaaa00 @HanuRacoma are you dumb or stupid?,20.98285109489052,-154.9745058394161,109,1411,112,495,,,
1128,Hawaii,Someone asked me if I spoke Japanese today. Sorry noooo,20.98285109489052,-154.9745058394161,101,50,58,20526,,,
1129,Hawaii,"RT @bjpenndotcom: .@GeorgeForeman calls out Steven Seagal @sseagalofficial to #fight in Las Vegas
https://t.co/VcycFWXxxL",20.98285109489052,-154.9745058394161,21,235,227,725,,,
1130,Hawaii,"RT @ChooseToBFree: ??The claim reportedly states that gunman #StephenPaddock converted to Islam?’s
months before the attack.
#LasVegas?
htt…",20.98285109489052,-154.9745058394161,1122,60526,1286,66144,,,
1131,Hawaii,RT @NohNaUri: I’m melting...?? https://t.co/TQwPpvAIrU,20.98285109489052,-154.9745058394161,414,20,26,3443,,,
1132,Hawaii,Tagging @HIDOE808 and @HawaiiCharters network. https://t.co/mVxM6mUzNa,20.98285109489052,-154.9745058394161,381,318,1892,612,,,
1133,Hawaii,We all need each other in these toughest times ever now than ever #PrayForLasVegas ??????????,20.98285109489052,-154.9745058394161,480,19372,519,22425,,,
1134,Hawaii,"RT @ChooseToBFree: ""Together, ?,??,?, whatever. You try &amp; help each other.""
?THESE are the true Americans at the #LasVegas concert!
https:/…",20.98285109489052,-154.9745058394161,2388,47618,3310,52008,,,
1135,Hawaii,TEN FEET - IM THE ONLY ONE FOR YOU https://t.co/K7vp6wxi4v #nowplaying #mauiradio,20.98285109489052,-154.9745058394161,3260,305,2130,839150,,,
1136,Hawaii,RT @YaaBoiAaron: Alan Macadangdang. Works at Franklin Lounge in Delano. His phone is supposably dead. Just want to make sure my dad get hom…,20.98285109489052,-154.9745058394161,385,10116,340,4325,,,
1137,Hawaii,https://t.co/9BcdHNMezD,20.98285109489052,-154.9745058394161,56,20,55,11591,,,
1138,Hawaii,I mean subscribers,20.98285109489052,-154.9745058394161,243,5,10,3,,,
1139,Hawaii,"RT @ChooseToBFree: Wrong @HillaryClinton!
Today's day of mourning 4 those lost &amp; gratefulness for those saved —&amp; you want to capitalize to…",20.98285109489052,-154.9745058394161,3012,588,2978,22762,,,
1140,Hawaii,- Q STAB 9 https://t.co/K7vp6wxi4v #nowplaying #mauiradio,20.98285109489052,-154.9745058394161,3260,305,2130,839150,,,
1141,Hawaii,"@petenaotg Huge thing! Covered airport in prayer! twice alarm went off&amp; stopped checkins,Been peaceful last couple… https://t.co/TIgdE8Fqsb",20.98285109489052,-154.9745058394161,34,190,214,137,,,
1142,Hawaii,"RT @jeremiahg: In honor and remembrance of Tom Petty, listening to ""I Won't Back Down” — Feel right on a day like this. https://t.co/HV8WBk…",20.98285109489052,-154.9745058394161,102,2472,252,1047,,,
1143,Hawaii,"RT @ChooseToBFree: You’re sick @HillaryClinton
Politicizing #LasVegas within hours; don’t even know the facts while demonizing NRA for your…",20.98285109489052,-154.9745058394161,6348,248664,1967,258730,,,
1144,Hawaii,"RT @snazzytay: I swear to god, every single one of my days are sad now",20.98285109489052,-154.9745058394161,295,10383,174,22380,,,
1145,Hawaii,RT @aulii_meyer: VIBIN TO @CatherinePaiz &amp; @AustinMcbroom ? https://t.co/SkzLkTNu9g,20.98285109489052,-154.9745058394161,2,65,4,4,,,
1146,Hawaii,Papayat ako neto hahaha,20.98285109489052,-154.9745058394161,354,1779,232,13337,,,
1147,Idaho,"RT @BroncoSportsFB: A series of close games, wild finishes, and plenty of emotion. It's BYU Week. The rivalry continues. #BleedBlue https:/…",44.528700625,-114.82318156249994,135,3413,674,2300,,,
